OBJECTID,Id da Instalação,Nome,Id Agente Principal,Agente Principal,Data Prevista,Data Prevista,Data Entrada,Data Entrada,x,y
798,SPMFO ,SUB MILTON  FORNASARO                              SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.766666703,-23.53305560399997
799,SPMGI ,SUB MOGI                                           SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.18305560199997,-23.55000000499996
800,SPMNN ,SUB MANOEL DA NOBREGA                              SP       ,ELT,EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A. - ELTE        ,9/4/2020,05/09/2020,4/30/2024,01/05/2024,-46.53461300599997,-24.045037001999958
801,SPMOG1,SUB MOGI GUACU I                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.96750000099996,-22.360555499999975
802,SPMOM3,SUB MOGI MIRIM 3                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.0672222,-22.422777801999985
803,SPMON ,SUB MONGAGUA                                       SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/30/1991,01/07/1991,-46.628888905,-24.09583330199996
804,SPMRE ,SUB MIGUEL REALE                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.63333330299997,-23.566388905999986
805,SPMRR ,SUB MARECHAL RONDON                                MS       ,MRT,MARECHAL RONDON TRANSMISSORA DE ENERGIA SA                     ,10/2/2016,03/10/2016,9/4/2016,05/09/2016,-51.638342000999955,-20.794348001999992
806,SPMSOL,SUB MIRASSOL II                                    SP       ,IEP,INTERLIGAÇÃO ELÉTRICA PINHEIROS S.A                            ,4/29/2011,30/04/2011,4/16/2011,17/04/2011,-49.5,-20.866667002999975
807,SPNOD ,SUB NORDESTE                                       SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.38333330299997,-23.449722200999986
808,SPNOR ,SUB NORTE                                          SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.566666699999985,-23.483055606999983
809,SPNPP ,SUB NOVA PORTO PRIMAVERA                           SP       ,PPR,Porto Primavera Transmissora de Energia S/A.                   ,10/6/2006,07/10/2006,10/16/2006,17/10/2006,-52.96611050499996,-22.490833804999966
810,SPOES ,SUB OESTE                                          SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.416666701,-23.449722200999986
811,SPPAD ,SUB PARAGUACU PAULISTA II                          SP       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,1/23/2016,24/01/2016,1/23/2016,24/01/2016,-50.59211600599997,-22.434270002999995
812,SPPCB ,SUB PIRACICABA TRANSMISSORA                        SP       ,PIR,CPFL TRANSMISSÃO DE ENERGIA PIRACICABA LTDA.                   ,6/17/2015,18/06/2015,6/21/2015,22/06/2015,-47.63041450099996,-22.652360805
813,SPPER ,SUB PERUIBE                                        SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.03396940199997,-24.29454100199996
814,SPPIR ,SUB PIRATININGA                                    SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.68333329999996,-23.700000004000003
815,SPPIR2,SUB PIRATININGA II                                 SP       ,IEP,INTERLIGAÇÃO ELÉTRICA PINHEIROS S.A                            ,12/17/2011,18/12/2011,12/26/2011,27/12/2011,-46.68336600099997,-23.705825001999983
816,SPPOF ,SUB PORTO FERREIRA                                 SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.49762370399998,-21.84832350199997
817,SPPPR1,SUB PORTO PRIMAVERA                                SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,12/30/1990,31/12/1990,-52.95249440499998,-22.49116110099999
818,SPPRI ,SUB PIRITUBA                                       SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.716666705999955,-23.499722206
819,SPPRP ,SUB PRESIDENTE  PRUDENTE                           SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-51.36780400599997,-22.180664904999958
820,SPREG ,SUB REGISTRO                                       SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2002,02/06/2002,-47.855000003999976,-24.521111101999963
821,SPRIC1,SUB RIO CLARO-I                                    SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.550101704999975,-22.439466901999992
822,SPRIP ,SUB RIO PARDO                                      SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2002,02/06/2002,-45.63944440299997,-23.68277780799997
823,SPRPR ,SUB RIBEIRAO PRETO                                 SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.686111100000005,-21.200555600999962
824,SPRRF ,SUB RAMON REBERTE FILHO                            SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.53333330199996,-23.583055600999955
825,SPSAA ,SUB SANTO ANGELO                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.258611105,-23.58750000699996
826,SPSAC ,SUB SAO CARLOS                                     SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.944897405999995,-22.061270006999962
827,SPSBO ,SUB SANTA BARBARA  DOESTE                          SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,2/5/2000,06/02/2000,-47.42055560599999,-22.724722206999957
828,SPSCA ,SUB SANTA CABECA                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-44.93333329999996,-22.649722204
829,SPSCDS,SUB SÃO CAETANO DO SUL                             SP       ,IER,INTERLIGAÇÃO ELÉTRICA RIACHO GRANDE S.A.                       ,3/30/2026,31/03/2026,,,-46.57888890099997,-23.609444402999998
830,SPSERP,SUB REPLAN CTEEP                                   SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,12/7/2015,08/12/2015,4/9/2016,10/04/2016,-47.114333004,-22.73483300299995
831,SPSGEL,SUB SÃO MIGUEL                                     SP       ,MZ8,MEZ 8 ENERGIA S.A.                                             ,3/30/2026,31/03/2026,,,-46.51894999999996,-23.513702803
832,RNSMG,SUB SAO MIGUEL                                     RN       ,GEE,SM GERACAO DE ENERGIA EOLICA LTDA                              ,9/30/2017,01/10/2017,12/16/2019,17/12/2019,-35.78617799999995,-5.267217002999985
833,SPSJB1,SUB SAO JOAO DA BOA VISTA 1                        SP       ,ELK,ELEKTRO REDES S.A.                                             ,,,12/31/2005,01/01/2006,-46.923055499999975,-21.92777780499995
834,SPSJC ,SUB SAO JOSE DOS CAMPOS                            SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-45.88333330299997,-23.199722200999986
835,SPSJR ,SUB SAO JOSE DO RIO PRETO                          SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-49.37267230499998,-20.843669906999992
836,SPSLY ,SUB SOLVAY                                         SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,10/30/2011,31/10/2011,9/20/2011,21/09/2011,-46.375111006,-23.773861006999994
837,SPSSE ,SUB SAO SEBASTIAO                                  SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2002,02/06/2002,-45.412500000999955,-23.805555500999958
838,SPSTAR,SUB ARARAQUARA                                     SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-48.253983006,-21.774272002999965
839,SPSTCA,SUB CAMPINAS FURNAS                                SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-47.00462100699997,-22.774201006
840,SPSTCH,SUB CACHOEIRA  PAULISTA                            SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-45.035694003,-22.632745005999993
841,SPSTGA,SUB GUARULHOS                                      SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-46.585484006,-23.442541003999963
842,SPSTIA,SUB ITABERA                                        SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,5/31/2000,01/06/2000,-49.13214300599998,-23.951492004999977
843,SPSTIN,SUB IBIUNA                                         SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-47.101719006999986,-23.665017001999956
844,SPSTMO,SUB MOGI DAS CRUZES                                SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-46.169846006,-23.50373500699999
845,SPSTO ,SUB SALTO                                          SP       ,IEJ,INTERLIGAÇÃO ELÉTRICA SERRA DO JAPI S.A.                       ,1/30/2012,31/01/2012,1/17/2012,18/01/2012,-47.24500000499995,-23.17905600399996
846,SPSTTB,SUB ITATIBA                                        SP       ,TSP,TRANSENERGIA SÃO PAULO S.A.                                    ,7/29/2012,30/07/2012,8/24/2012,25/08/2012,-46.93370599999997,-22.940075003000004
847,SPSTTP,SUB TIJUCO PRETO                                   SP       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-46.27354400599995,-23.71073400299997
848,SPSUL ,SUB SUL                                            SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.53333330199996,-23.699722200999986
849,SPSUR ,SUB SUMARE                                         SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.28583330699996,-22.867777802999967
850,SPTAU ,SUB TAUBATE                                        SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-45.58972220099997,-23.070277802999954
851,SPTIE ,SUB TIETE                                          SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-47.74365369999998,-23.076303102999987
852,SPTOY ,SUB TOYOTA                                         SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,8/6/2012,07/08/2012,2/22/2012,23/02/2012,-47.465833000999964,-23.37250000299997
853,SPUBA1,SUB UBATUBA 1                                      SP       ,ELK,ELEKTRO REDES S.A.                                             ,,,6/1/2000,02/06/2000,-45.070833005,-23.433889002
854,SPVAL ,SUB VALPARAISO                                     SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-50.86848629999997,-21.21408590699997
855,SPVIC ,SUB VICENTE  CARVALHO                              SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.28165580299998,-23.933566600999995
856,SPVOT2,SUB VOTUPORANGA 2                                  SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2002,02/06/2002,-49.92564490399997,-20.410943202999988
857,SPXAV ,SUB XAVANTES                                       SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,,,6/1/2000,02/06/2000,-46.733333304999974,-23.649722204
858,TOCO  ,SUB COLINAS                                        TO       ,ENT,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE        ,,,6/1/2000,02/06/2000,-48.457806006,-7.965556002999961
859,TODNP ,SUB DIANOPOLIS II                                  TO       ,TOC,ENERGISA TOCANTINS TRANSMISSORA DE ENERGIA S.A.                ,3/21/2024,22/03/2024,11/2/2022,03/11/2022,-46.790000007,-11.623611003999997
860,TOMC  ,SUB MIRACEMA                                       TO       ,ENT,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE        ,,,6/1/2000,02/06/2000,-48.53033300499999,-9.527000002999955
861,TOPAL ,SUB PALMAS                                         TO       ,MIR,MIRACEMA TRANSMISSORA DE ENERGIA ELETRICA S/A                  ,12/26/2019,27/12/2019,11/28/2019,29/11/2019,-48.30597229999995,-10.20400650099998
862,TOPEI2,SUB PEIXE 2                                        TO       ,ITT,INTEGRAÇAO TRANSMISSORA DE ENERGIA S.A                         ,4/26/2008,27/04/2008,4/22/2008,23/04/2008,-48.545554503999995,-12.165832504999969
863,TOSTGU,SUB GURUPI                                         TO       ,EBR,CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS                   ,,,6/1/2000,02/06/2000,-49.011330000999976,-11.736097000999962
864,UYRIV ,SUB RIVERA                                         UY       ,UTE,Administracion Nacional de Usinas Y Transmisiones Electricas   ,,,6/1/2000,02/06/2000,-55.55750000499995,-31.004444406000005
865,BALRA ,SUB LARANJEIRAS                                    BA       ,LJI,PARQUE EÓLICO LARANJEIRAS III SA                               ,1/30/2019,31/01/2019,4/23/2019,24/04/2019,-42.594934999999964,-11.062153999999964
866,PILDV ,SUB LAGOA DOS VENTOS                               PI       ,SA1,ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ,5/30/2020,31/05/2020,11/11/2020,12/11/2020,-41.51090499999998,-8.734465999999998
867,ROSNMD,SUB SANTO ANTONIO MARGEM DIREITA                   RO       ,SAE,SANTO ANTONIO ENERGIA SA                                       ,4/29/2012,30/04/2012,3/21/2012,22/03/2012,-63.94999999999999,-8.80839999999995
868,ROSNME,SUB SANTO ANTONIO MARGEM ESQUERDA                  RO       ,SAE,SANTO ANTONIO ENERGIA SA                                       ,4/29/2012,30/04/2012,3/21/2012,22/03/2012,-63.95319999999998,-8.793799999999976
869,ROJIMD,SUB JIRAU MARGEM DIREITA                           RO       ,ESB,JIRAU ENERGIA S.A.                                             ,8/30/2013,31/08/2013,9/5/2013,06/09/2013,-64.64299999999997,-9.269799999999975
870,MGVGSE,SUB VOLTA GRANDE                                   MG       ,CG1,CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ,,,2/28/1974,01/03/1974,-48.22440599999999,-20.04039900099997
871,CEUFAL,SUB FAZENDA ALEX                                   CE       ,AEI,ALEX I ENERGIA SPE SA                                          ,5/30/2021,31/05/2021,10/29/2021,30/10/2021,-37.967944999999986,-5.26967099999996
872,MGSAR ,SUB SARZEDO                                        MG       ,MTQ,MANTIQUEIRA TRANSMISSORA DE ENERGIA S.A.                       ,3/3/2021,04/03/2021,4/23/2023,24/04/2023,-44.1747163,-20.043462900999998
873,BATQN ,SUB TANQUE NOVO                                    BA       ,T67,TANQUE NOVO I ENERGIAS RENOVAVEIS S.A.                         ,12/31/2022,01/01/2023,5/4/2023,05/05/2023,-42.582928100000004,-13.689518299999975
874,BAFUT ,SUB FUTURA                                         BA       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,10/27/2022,28/10/2022,,,-40.68644444,-9.660199999999975
875,RNGAM ,SUB GAMELEIRA                                      RN       ,GML,SPE Gameleira Energia S.A.                                     ,11/24/2020,25/11/2020,6/24/2021,25/06/2021,-35.48799262,-5.241827969999974
876,BASSD ,SUB COLETORA SOL DO SERTAO                         BA       ,THB,SOL DO SERTAO OB II ENERGIA SOLAR LTDA                         ,7/30/2021,31/07/2021,8/19/2021,20/08/2021,-42.610434,-12.239129999999989
877,RJKR13,USI UTE KARKEY 13                                  RJ       ,X01,KARPOWERSHIP BRASIL ENERGIA LTDA.                              ,4/30/2022,01/05/2022,10/3/2022,04/10/2022,-43.85701388999996,-22.93048472099997
878,PIVDP3,SUB VDP3_VENTOS DO PIAUI III                       PI       ,BDO,VENTOS DE SÃO BERNARDO ENERGIAS RENOVÁVEIS S.A.                ,11/29/2021,30/11/2021,6/3/2022,04/06/2022,-40.574048000000005,-7.99073199999998
879,RNSAG ,SUB COL SANTO AGOSTINHO                            RN       ,GSU,ENGIE BRASIL ENERGIA S.A.                                      ,8/31/2022,01/09/2022,3/22/2023,23/03/2023,-36.21800569999999,-5.575381899999968
880,BABJL ,SUB BJL SOLAR                                      BA       ,BJ4,BJL4 SOLAR SA                                                  ,11/29/2017,30/11/2017,5/11/2018,12/05/2018,-43.46364,-13.316115999999965
881,PEFVD ,SUB FONTES DOS VENTOS II                           PE       ,082,Enel Green Power Fontes dos Ventos 3 S.A.                      ,4/29/2021,30/04/2021,12/21/2021,22/12/2021,-38.057286999999974,-9.018493999999976
882,RSACA ,SUB SUB ATLANTICA                                  RS       ,ATC,Atlantica V Parque Eólico                                      ,,,12/30/1990,31/12/1990,-50.318547999999964,-30.301148001
883,MGTMSE,SUB TRES MARIAS                                    MG       ,CG1,CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ,,,1/31/1962,01/02/1962,-45.25664999999998,-18.21239400099995
884,GOMAJ ,SUB MARAJOARA                                      GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,6/1/2000,02/06/2000,-47.99190139999996,-16.145399100999953
885,BAUPR3,USI UTE PROSPERIDADE 3                             BA       ,IME,IMETAME ENERGIA LTDA                                           ,1/30/2023,31/01/2023,5/2/2023,03/05/2023,-38.207336,-12.499614999999949
886,SPUFBH,SUB COL BOA HORA                                   SP       ,AOP,AES BRASIL OPERACOES S.A.                                      ,2/27/2019,28/02/2019,7/30/2019,31/07/2019,-50.39702999999997,-19.881624000999977
